name,course,year,season,average_rating,num_reviews,average_gpa,num_students
Jose Calderon,CMSC320,2021,spring,5.0,3.0,3.7869009584664535,313.0
Jose Calderon,CMSC320,2021,summer,5.0,1.0,,
Jose Calderon,CMSC320,2022,fall,3.0,1.0,,
Jose Calderon,CMSC320,2022,spring,5.0,1.0,3.557664233576642,274.0
Jose Calderon,CMSC330,2022,fall,4.0,12.0,3.261764705882353,34.0
Jose Calderon,CMSC330,2023,spring,5.0,1.0,,
Jose Calderon,CMSC330,2023,winter,5.0,1.0,,
Jose Calderon,CMSC430,2020,fall,5.0,4.0,3.158139534883721,86.0
Jose Calderon,CMSC430,2021,spring,5.0,3.0,,
Jose Calderon,CMSC430,2022,spring,5.0,2.0,3.2939393939393935,99.0
Jose Calderon,CMSC433,2023,spring,5.0,1.0,,
Jose Calderon,HDCC106,2022,spring,5.0,1.0,4.0,18.0
Jose Cifuentes,MATH136,2022,fall,5.0,1.0,3.2599999999999993,10.0
Jose Feijo,BSCI442,2022,spring,5.0,1.0,,
Jose Magro,SPAN372,2022,fall,5.0,1.0,3.94,5.0
Jose Naharro-Calderon,SPAN333,2008,fall,5.0,1.0,,
Jose Naharro-Calderon,SPAN333,2013,winter,5.0,1.0,,
Jose Naharro-Calderon,SPAN333,2014,fall,2.0,1.0,3.11875,16.0
Jose Ortiz,HESP120,2020,spring,5.0,2.0,,
Jose Rigoberto Enrique Zelada Cifuentes,MATH140,2023,spring,5.0,1.0,,
Jose Suarez,BMGT363,2013,fall,4.0,1.0,,
Jose Suarez,BMGT363,2013,spring,3.6666666666666665,3.0,3.3454545454545457,44.0
Jose Suarez,BMGT364,2012,spring,1.6666666666666667,3.0,3.122608695652174,115.0
Jose Suarez,BMGT364,2013,summer,1.0,1.0,,
Jose Suarez,BMGT390H,2011,fall,2.3333333333333335,3.0,,
Jose Suarez,BMGT390H,2013,fall,5.0,1.0,3.9761904761904763,42.0
Jose Suarez,BMGT390H,2013,spring,5.0,1.0,3.966666666666667,18.0
Jose Suarez,BMGT463,2018,fall,5.0,1.0,,
Jose Suarez,ENES190H,2008,fall,5.0,1.0,,
Jose Suarez,ENES390H,2011,spring,2.0,1.0,,
Jose Suarez,ENES390H,2016,fall,5.0,1.0,,
Jose Teixeira,BMGT461M,2022,fall,5.0,2.0,3.5222222222222226,36.0
Jose Teixeira,BMGT461M,2023,winter,2.0,1.0,,
Jose-Luis Izursa,ENST281,2017,fall,3.0,1.0,2.94375,16.0
Joseph Angelella,ENGL272,2022,fall,5.0,1.0,3.6526315789473687,19.0
Joseph Angelella,ENGL272,2023,spring,5.0,1.0,,
Joseph Angelella,ENGL395,2019,spring,5.0,1.0,3.797368421052631,38.0
Joseph Angelella,ENGL395,2020,fall,5.0,1.0,3.939473684210526,76.0
Joseph Angelella,ENGL395,2021,fall,5.0,1.0,3.994339622641509,53.0
Joseph Angelella,ENGL395,2022,summer,5.0,1.0,,
Joseph Bailey,BMGT190H,2010,fall,5.0,1.0,,
Joseph Bailey,BMGT190H,2011,spring,4.0,1.0,,
Joseph Bailey,BMGT390H,2021,fall,4.0,1.0,3.9372549019607845,51.0
Joseph Bailey,BMGT438A,2021,fall,5.0,1.0,3.993478260869565,46.0
Joseph Bailey,BMGT490H,2012,fall,1.0,1.0,,
Joseph Bailey,BUSI622,2011,fall,5.0,1.0,,
Joseph Bailey,ENES190H,2009,fall,5.0,1.0,,
Joseph Bailey,ENES190H,2010,spring,5.0,1.0,,
Joseph Bohannon,JOUR361,2020,spring,5.0,1.0,4.0,5.0
Joseph Brami,FREN301,2010,spring,2.0,1.0,,
Joseph Drasin,HNUH219T,2022,winter,3.0,1.0,,
Joseph Falvo,ITAL103,2020,spring,5.0,1.0,3.5500000000000003,8.0
Joseph Falvo,ITAL103,2022,winter,5.0,1.0,,
Joseph Falvo,ITAL204,2009,spring,4.0,1.0,,
Joseph Falvo,ITAL204,2010,fall,3.5,2.0,,
Joseph Falvo,ITAL473,2009,fall,5.0,1.0,,
Joseph Iverson,MATH240,2017,fall,5.0,1.0,2.268275862068965,290.0
Joseph JaJa,ENEE436,2021,fall,1.0,2.0,3.1399999999999997,30.0
Joseph JaJa,ENEE633,2016,winter,5.0,1.0,,
Joseph McCaleb,EDCI246,2014,winter,5.0,1.0,,
Joseph McCaleb,EDCI246,2015,fall,4.0,1.0,3.7171875,64.0
Joseph Perfetti,BMGT443,2009,spring,5.0,1.0,,
Joseph Perfetti,BMGT443,2011,spring,4.0,1.0,,
Joseph Perfetti,BMGT443,2012,fall,5.0,3.0,3.7371212121212123,132.0
Joseph Perfetti,BMGT443,2013,spring,5.0,1.0,3.9167741935483864,155.0
Joseph Perfetti,BMGT443,2014,fall,5.0,1.0,,
Joseph Perfetti,BMGT443,2014,winter,3.0,1.0,,
Joseph Perfetti,BMGT443,2015,spring,5.0,1.0,,
Joseph Perfetti,BMGT443,2019,spring,5.0,1.0,3.3633540372670807,161.0
Joseph Perfetti,BMGT443,2021,winter,4.0,1.0,,
Joseph Perfetti,BMGT443,2022,spring,5.0,1.0,3.7109890109890107,182.0
Joseph Perfetti,BMGT443,2023,spring,5.0,1.0,,
Joseph Perfetti,BMGT443,2023,winter,4.0,1.0,,
Joseph Richardson,AASP187,2015,fall,2.0,1.0,,
Joseph Richardson,AASP499T,2008,fall,4.0,1.0,,
Joseph Richardson,AASP499T,2013,winter,4.0,1.0,,
Joseph Wappel,ENGL393,2009,spring,4.0,1.0,,
Joseph Wappel,ENGL395,2011,fall,5.0,1.0,,
Joseph Wappel,ENGL395,2012,spring,4.0,1.0,3.659090909090909,44.0
Joseph Weber,JOUR201,2021,fall,5.0,1.0,3.783333333333333,6.0
Joseph Williams,ARCH225,2019,spring,5.0,1.0,2.983850931677019,161.0
Joseph Williams,ARCH225,2020,spring,3.5,2.0,3.3583333333333334,60.0
Joseph Williams,ARCH225,2022,fall,3.0,1.0,,
Josh Alvizu,GERM320,2020,spring,1.0,1.0,3.6181818181818186,11.0
Josh Alvizu,GERM322,2022,fall,2.0,1.0,3.0875,8.0
Joshua Brule,CMSC421,2018,spring,5.0,2.0,,
Joshua Brule,CMSC421,2018,summer,4.0,1.0,,
Joshua Buursma,ENGL393,2017,fall,5.0,1.0,3.9473684210526314,19.0
Joshua Buursma,ENGL393,2020,summer,5.0,1.0,,
Joshua Cocker,ENES100,2023,winter,4.0,1.0,,
Joshua Davidsburg,JOUR368K,2018,fall,1.0,1.0,3.933333333333333,9.0
Joshua Jaffe,EDHD230,2022,fall,5.0,3.0,3.4982456140350875,57.0
Joshua Linn,AREC456,2020,fall,5.0,1.0,,
Joshua Linn,AREC456,2020,spring,3.0,1.0,3.4687500000000004,16.0
Joshua Poston,UNIV100,2023,winter,3.0,1.0,,
Joshua Radice,ENME361,2019,fall,5.0,1.0,3.119696969696969,132.0
Joshua Radice,ENME361,2022,spring,5.0,3.0,3.3559322033898304,118.0
Joshua Ryan,PSYC221,2021,winter,5.0,1.0,,
Joshua Shannon,ARTH265,2022,spring,4.5,4.0,3.278651685393259,89.0
Joshua Singer,BSCI440,2017,fall,1.0,1.0,2.7482014388489207,139.0
Joshua Singer,BSCI440,2018,winter,2.0,1.0,,
Joshua Singer,BSCI440,2020,fall,1.0,2.0,2.5733333333333333,105.0
Joshua Singer,BSCI440,2021,fall,1.0,1.0,2.629166666666667,96.0
Joshua Singer,BSCI440,2021,spring,5.0,1.0,,
Joshua Singer,BSCI450,2022,fall,1.0,1.0,2.667123287671233,73.0
Joshua Singer,BSCI450,2023,winter,4.0,1.0,,
Joshua Wayland,GEOG140,2020,spring,5.0,1.0,,
Joshua Weiner,ENGL125,2021,spring,4.0,1.0,3.7736,125.0
Joshua Weiner,ENGL289P,2016,spring,5.0,1.0,,
Joshua Weiss,ENGL101,2018,winter,5.0,1.0,,
Joshua Weiss,ENGL101,2021,summer,5.0,1.0,,
Joshua Weiss,ENGL101,2022,spring,4.5,2.0,2.9894736842105267,19.0
Joshua Weiss,ENGL101C,2022,fall,5.0,1.0,2.5375,8.0
Joshua Weiss,ENGL101S,2022,spring,4.0,1.0,3.362857142857143,35.0
Joshua Westgard,INST326,2019,fall,4.0,1.0,3.3021739130434784,46.0
Josue Avila Artavia,MATH141,2022,spring,5.0,1.0,,
Jowita Wyszomirska,ARTT110,2019,fall,4.0,1.0,3.0555555555555554,36.0
Jowita Wyszomirska,ARTT110,2022,winter,4.0,1.0,,
Joyce Garczynski,INST201,2021,spring,5.0,3.0,3.7101449275362315,138.0
Juan Burke,ARCH226,2021,winter,4.0,1.0,,
Juan Carlos Quintero-Herencia,SPAN362,2008,summer,5.0,1.0,,
Juan Carlos Quintero-Herencia,SPAN363,2018,winter,4.0,1.0,,
Juan Carlos Quintero-Herencia,SPAN363,2021,summer,4.0,1.0,,
Juan Martinez Guzman,PLCY303,2022,spring,2.0,1.0,2.790909090909091,33.0
Juan Uriagereka,HONR218L,2018,spring,4.0,1.0,,
Juan Uriagereka,LING272,2020,fall,5.0,1.0,3.7874999999999996,24.0
Juan Uriagereka,LING312,2010,spring,2.0,1.0,,
Judd Nelson,BSCI105,2007,fall,3.0,1.0,,
Judd Nelson,BSCI105,2009,fall,5.0,2.0,,
Judd Nelson,BSCI105,2009,spring,4.0,5.0,,
Judd Nelson,BSCI105,2009,summer,4.5,2.0,,
Judd Nelson,BSCI105,2010,fall,4.875,8.0,,
Judd Nelson,BSCI105,2010,spring,4.5,4.0,,
Judd Nelson,BSCI105,2010,summer,4.5,2.0,,
Judd Nelson,BSCI105,2011,spring,5.0,2.0,,
Judd Nelson,BSCI105,2012,spring,2.6666666666666665,3.0,3.0252100840336134,238.0
Judd Nelson,BSCI105,2012,summer,5.0,1.0,,
Judd Nelson,BSCI105,2013,fall,3.0,1.0,2.8161111111111112,180.0
Judd Nelson,BSCI105,2014,spring,4.0,1.0,3.1318777292576416,229.0
Judd Nelson,BSCI105S,2008,fall,2.0,1.0,,
Jude Cassidy,PSYC416,2018,fall,2.0,1.0,,
Judith Freidenberg,ANTH472,2014,fall,4.0,1.0,,
Judith Freidenberg,ANTH472,2014,spring,5.0,1.0,,
Judith Gebhardt,BMGT364,2015,fall,1.0,1.0,3.54795918367347,98.0
Judith Gebhardt,PSYC361,2010,fall,5.0,1.0,,
Judith Gebhardt,PSYC361,2011,spring,5.0,1.0,,
Judith Hallett,HONR229O,2009,summer,5.0,1.0,,
Judith Hallett,HONR229O,2010,spring,5.0,1.0,,
Judith Hallett,HONR229O,2014,summer,5.0,1.0,,
Judith Hallett,LATN302,2013,summer,5.0,1.0,,
Judith Hellerstein,ECON200,2012,fall,4.5,2.0,2.5285024154589384,414.0
Judith Hellerstein,ECON326,2019,summer,4.0,1.0,,
Judith Hellerstein,ECON470,2016,spring,5.0,1.0,,
Judith Hellerstein,ECON470,2019,spring,5.0,1.0,2.8656249999999996,32.0
Judith Hellerstein,ECON470,2021,fall,4.0,1.0,3.1722222222222225,36.0
Judith Tenney,COMM107,2008,summer,2.0,1.0,,
Judith Tenney,COMM398C,2007,fall,4.0,1.0,,
Judith Tenney,COMM398C,2008,spring,4.0,1.0,,
Judith Tenney,COMM424,2013,spring,4.0,1.0,2.3249999999999997,12.0
Judith Tenney,COMM472,2009,fall,1.0,1.0,,
Judy Frels,BUMK720,2023,winter,3.0,1.0,,
Julia Brodsky,ASTR380,2023,spring,4.5,2.0,,
Julia Chuang,SOCY100,2022,fall,1.0,1.0,3.1588235294117646,85.0
Julia Chuang,SOCY100,2022,spring,1.2,5.0,3.4539130434782614,115.0
Julia Kwon,ARTT210,2023,spring,5.0,1.0,,
Julia Steinberg,FMSC310,2021,spring,5.0,1.0,3.5526315789473677,38.0
Juliana Van Meerten,EDHD460,2022,fall,3.5,2.0,3.513888888888889,36.0
Julianne Van Meerten,EDHD201,2021,fall,5.0,1.0,,
Julianne Van Meerten,EDHD201,2021,spring,5.0,1.0,3.868965517241379,58.0
Julie Daberkow,MATH107,2022,fall,4.5,2.0,3.409090909090909,11.0
Julie Daberkow,MATH107,2022,spring,5.0,1.0,3.0181818181818185,22.0
Julie Daberkow,MATH107,2023,spring,5.0,1.0,,
Julie Daberkow,MATH110,2009,fall,5.0,2.0,,
Julie Daberkow,MATH110,2010,fall,5.0,1.0,,
Julie Daberkow,MATH110,2011,spring,5.0,1.0,,
Julie Gowin,COMM107,2021,fall,5.0,1.0,3.1722222222222225,18.0
Julie Gowin,COMM107,2022,fall,5.0,1.0,3.5368421052631582,19.0
Julie Gowin,COMM386,2012,spring,1.0,1.0,3.5238095238095237,63.0
Julie Koser,GERM255,2018,winter,4.0,1.0,,
Julie Koser,GERM255,2019,fall,5.0,1.0,,
Julie Mulvihill,DANC119,2020,summer,5.0,1.0,,
Julie Park,AAST200,2011,spring,4.0,2.0,,
Julie Park,AAST200,2015,winter,4.0,1.0,,
Julie Park,AAST222,2008,fall,1.0,1.0,,
Julie Park,AAST222,2010,winter,1.0,1.0,,
Julie Park,AAST222,2021,fall,1.0,1.0,3.5025,40.0
Julie Park,SOCY410,2012,fall,5.0,1.0,2.9722222222222228,36.0
Julie Pavlovsky,BMGT341,2018,spring,5.0,1.0,3.0494382022471913,89.0
Julie Pavlovsky,BMGT341,2019,spring,4.5,2.0,3.2011111111111115,90.0
Julie Pavlovsky,BMGT341,2021,fall,4.0,1.0,3.35078125,128.0
Julie Pavlovsky,BMGT341F,2021,spring,4.0,1.0,3.9133333333333336,30.0
Julie Randolph,BSCV181,2020,fall,5.0,1.0,3.9533333333333336,45.0
Julie Randolph,BSCV191,2022,fall,5.0,1.0,3.495348837209302,43.0
Julie Silva,GEOG202,2020,spring,4.0,1.0,3.2975206611570247,121.0
Julie Silva,GEOG202,2021,spring,2.6666666666666665,3.0,2.9715328467153292,137.0
Julie Silva,GEOG202,2023,spring,5.0,1.0,,
Julie Silva,GEOG332,2021,fall,4.5,2.0,3.3022727272727277,44.0
Julie Silva,GEOG332,2021,winter,5.0,1.0,,
Julie Taddeo,HIST235,2013,spring,5.0,1.0,,
Julie Taddeo,HIST236,2011,summer,5.0,1.0,,
Julie Taddeo,HIST236,2012,fall,5.0,1.0,,
Julie Taddeo,HIST236,2022,fall,5.0,1.0,3.744444444444445,18.0
Julie Taddeo,HIST236,2022,spring,3.5,2.0,3.5521739130434784,23.0
Julie Taddeo,HIST419A,2020,fall,5.0,1.0,,
Julius Fleming,HNUH288A,2021,fall,4.0,1.0,3.425,52.0
Julius Fleming,HNUH288A,2022,spring,4.0,1.0,3.6169811320754715,53.0
Julius Fleming,HNUH288A,2022,winter,3.0,1.0,,
Julius Goldhar,ENEE205,2013,fall,2.0,1.0,2.9533333333333336,45.0
Julius Goldhar,ENEE205,2022,fall,1.0,1.0,,
Julius Goldhar,ENEE205,2022,spring,3.0,2.0,2.6525,40.0
Julius Goldhar,ENEE380,2022,fall,1.0,1.0,3.116666666666667,12.0
Julius Goldhar,ENEE380H,2015,fall,3.0,1.0,3.5,6.0
Julius Goldhar,ENEE380H,2016,fall,3.0,1.0,,
Julius Goldhar,ENEE381,2010,fall,2.0,1.0,,
Julius Goldhar,ENEE381,2011,winter,3.0,1.0,,
Julius Goldhar,ENEE381,2019,winter,1.0,1.0,,
Julius Goldhar,ENEE381,2020,winter,4.0,1.0,,
June Hargrove,ARTH201,2008,fall,3.0,1.0,,
June Hargrove,ARTH201,2011,fall,5.0,1.0,,
June Hargrove,ARTH201,2014,winter,5.0,1.0,,
June Hargrove,ARTH346,2012,spring,5.0,1.0,2.916666666666667,30.0
June Hargrove,ARTH346,2016,spring,3.5,2.0,3.283333333333333,24.0
Jungho Kim,ENME332,2009,fall,1.0,2.0,,
Jungho Kim,ENME332,2010,spring,5.0,1.0,,
Jungho Kim,ENME350,2013,fall,2.0,1.0,2.696629213483146,89.0
Jungho Kim,ENME350,2014,fall,3.5,2.0,2.5822580645161293,124.0
Jungho Kim,ENME350,2015,winter,4.0,2.0,,
Jungho Kim,ENME350,2018,fall,5.0,1.0,2.65765306122449,196.0
Jungho Kim,ENME350,2021,fall,2.0,1.0,2.750980392156863,51.0
Jungho Kim,ENME350,2021,spring,1.0,1.0,,
Jungho Kim,ENME350,2021,winter,4.0,1.0,,
Jungho Kim,ENME350,2022,fall,3.0,3.0,,
Jungho Kim,ENME350,2022,spring,4.0,1.0,3.1,17.0
Jungho Kim,ENME350,2022,winter,4.0,1.0,,
Jungho Kim,ENME351,2011,spring,4.5,2.0,,
Jungjung Lee-Heitz,CHIN101,2023,winter,4.0,1.0,,
Jungjung Lee-Heitz,CHIN306,2021,spring,5.0,1.0,3.733333333333334,6.0
Jungjung Lee-Heitz,CHIN411,2022,fall,5.0,1.0,3.2857142857142856,14.0
Junhan Chen,COMM107,2019,spring,5.0,2.0,3.688888888888889,36.0
Junhan Chen,COMM107,2022,winter,5.0,1.0,,
Justicia Opoku-Edusei,BSCI201,2008,fall,4.0,1.0,,
Justicia Opoku-Edusei,BSCI201,2008,spring,5.0,1.0,,
Justicia Opoku-Edusei,BSCI201,2009,fall,5.0,1.0,,
Justicia Opoku-Edusei,BSCI201,2009,spring,5.0,1.0,,
Justicia Opoku-Edusei,BSCI201,2010,fall,4.5,4.0,,
Justicia Opoku-Edusei,BSCI201,2010,spring,4.0,1.0,,
Justicia Opoku-Edusei,BSCI201,2010,winter,4.0,1.0,,
Justicia Opoku-Edusei,BSCI201,2011,fall,4.666666666666667,3.0,,
Justicia Opoku-Edusei,BSCI201,2011,spring,5.0,1.0,,
Justicia Opoku-Edusei,BSCI201,2011,winter,5.0,1.0,,
Justicia Opoku-Edusei,BSCI201,2012,summer,5.0,2.0,,
Justicia Opoku-Edusei,BSCI201,2014,fall,5.0,1.0,3.0267990074441697,403.0
Justicia Opoku-Edusei,BSCI201,2014,spring,2.0,1.0,2.792307692307693,390.0
Justicia Opoku-Edusei,BSCI201,2015,spring,5.0,1.0,2.795544554455447,202.0
Justicia Opoku-Edusei,BSCI201,2015,summer,4.0,2.0,,
Justicia Opoku-Edusei,BSCI201,2019,fall,3.0,1.0,2.6548872180451126,133.0
Justicia Opoku-Edusei,BSCI201,2020,spring,3.0,1.0,3.526744186046512,172.0
Justicia Opoku-Edusei,BSCI201,2021,fall,5.0,1.0,2.538211382113821,123.0
Justicia Opoku-Edusei,BSCI201,2022,fall,4.0,1.0,3.1476190476190475,21.0
Justicia Opoku-Edusei,BSCI201,2022,spring,2.0,1.0,2.461111111111111,36.0
Justicia Opoku-Edusei,BSCI201,2023,spring,3.0,1.0,,
Justicia Opoku-Edusei,BSCI202,2009,spring,5.0,1.0,,
Justicia Opoku-Edusei,BSCI440,2022,spring,1.75,4.0,2.8280000000000003,225.0
Justicia Opoku-Edusei,BSCI447,2009,fall,5.0,2.0,,
Justicia Opoku-Edusei,BSCI447,2009,spring,5.0,1.0,,
Justicia Opoku-Edusei,BSCI447,2012,fall,5.0,1.0,3.3899999999999997,70.0
Justicia Opoku-Edusei,BSCI447,2012,winter,3.0,2.0,,
Justicia Opoku-Edusei,BSCI447,2014,spring,1.0,1.0,,
Justicia Opoku-Edusei,BSCI447,2019,fall,1.0,1.0,3.216666666666667,72.0
Justicia Opoku-Edusei,BSCI447,2021,fall,1.0,1.0,2.829166666666667,48.0
Justicia Opoku-Edusei,BSCI447,2022,winter,5.0,1.0,,
Justicia Opoku-Edusei,BSCI450,2023,spring,1.0,1.0,,
Justin Bernstein,CCJS100,2022,fall,1.0,1.0,,
Justin Bernstein,CCJS105,2022,fall,1.25,4.0,2.0153846153846158,39.0
Justin Hicks,AOSC201,2019,spring,5.0,1.0,3.8190476190476192,42.0
Justin Lohr,ENGL101,2018,spring,5.0,1.0,3.2705882352941176,17.0
Justin Lohr,ENGL101H,2012,fall,4.0,1.0,3.4723076923076928,65.0
Justin Lohr,ENGL101H,2013,fall,5.0,1.0,3.373972602739726,73.0
Justin Lohr,ENGL101H,2013,spring,4.0,1.0,3.5538461538461537,13.0
Justin Lohr,ENGL101H,2013,winter,4.0,1.0,,
Justin Lohr,ENGL101H,2014,fall,3.5,2.0,3.4454545454545458,55.0
Justin Lohr,ENGL101S,2016,winter,5.0,1.0,,
Justin Lohr,ENGL393,2021,summer,5.0,1.0,,
Justin Lui,BMGT367F,2021,summer,5.0,1.0,,
Justin Maietta,SOCY230,2021,spring,4.0,1.0,3.2609375,128.0
Justin Reyna,BMGT110F,2022,fall,2.6666666666666665,3.0,3.392857142857143,70.0
Justin Reyna,BMGT110F,2023,winter,1.0,1.0,,
Justin Reyna,BMGT380,2019,spring,5.0,1.0,,
Justin Reyna,BMGT380,2020,fall,1.0,1.0,2.117073170731707,123.0
Justin Reyna,BMGT380,2021,spring,5.0,1.0,,
Justin Reyna,BMGT380,2021,winter,1.0,1.0,,
Justin Reyna,BMGT380,2022,winter,3.0,1.0,,
Justin Reyna,BMGT380,2023,winter,2.0,1.0,,
Justin Sprague,WMST250,2019,fall,5.0,1.0,,
Justin Strom,ARTT343,2023,winter,5.0,1.0,,
Justin Thompson,CMLT275,2021,fall,5.0,2.0,3.8964285714285714,28.0
Justin Thompson,ENGL101,2022,spring,5.0,1.0,2.953333333333333,15.0
Justin Wyss-Gallifent,CMSC250,2020,fall,5.0,2.0,2.9785467128027676,289.0
Justin Wyss-Gallifent,CMSC250,2021,fall,4.833333333333333,6.0,2.8560975609756105,287.0
Justin Wyss-Gallifent,CMSC250,2021,spring,5.0,1.0,,
Justin Wyss-Gallifent,CMSC250,2022,winter,5.0,1.0,,
Justin Wyss-Gallifent,CMSC250,2023,spring,5.0,1.0,,
Justin Wyss-Gallifent,CMSC351,2021,fall,5.0,1.0,,
Justin Wyss-Gallifent,CMSC351,2021,spring,5.0,3.0,3.3371428571428576,140.0
Justin Wyss-Gallifent,CMSC351,2022,fall,4.8,10.0,3.0724832214765097,298.0
Justin Wyss-Gallifent,CMSC351,2022,spring,4.428571428571429,7.0,2.9073825503355706,298.0
Justin Wyss-Gallifent,CMSC351,2022,summer,5.0,1.0,,
Justin Wyss-Gallifent,CMSC351,2023,winter,5.0,1.0,,
Justin Wyss-Gallifent,CMSC420,2022,fall,2.0,1.0,3.2604166666666665,96.0
Justin Wyss-Gallifent,CMSC420,2023,spring,2.0,1.0,,
Justin Wyss-Gallifent,CMSC456,2022,spring,4.5,2.0,,
Justin Wyss-Gallifent,MATH115,2007,fall,5.0,1.0,,
Justin Wyss-Gallifent,MATH130,2009,spring,5.0,1.0,,
Justin Wyss-Gallifent,MATH130,2010,spring,5.0,2.0,,
Justin Wyss-Gallifent,MATH130,2011,spring,5.0,1.0,,
Justin Wyss-Gallifent,MATH131,2009,fall,5.0,3.0,,
Justin Wyss-Gallifent,MATH131,2010,fall,5.0,4.0,,
Justin Wyss-Gallifent,MATH131,2010,spring,5.0,2.0,,
Justin Wyss-Gallifent,MATH131,2010,winter,5.0,2.0,,
Justin Wyss-Gallifent,MATH131,2011,spring,5.0,2.0,,
Justin Wyss-Gallifent,MATH140,2010,fall,5.0,3.0,,
Justin Wyss-Gallifent,MATH140,2010,spring,5.0,4.0,,
Justin Wyss-Gallifent,MATH140,2014,spring,5.0,1.0,,
Justin Wyss-Gallifent,MATH140H,2007,fall,1.0,1.0,,
Justin Wyss-Gallifent,MATH140H,2008,fall,5.0,2.0,,
Justin Wyss-Gallifent,MATH141H,2008,fall,5.0,1.0,,
Justin Wyss-Gallifent,MATH141H,2009,fall,5.0,1.0,,
Justin Wyss-Gallifent,MATH206,2011,fall,4.0,1.0,,
Justin Wyss-Gallifent,MATH206,2012,fall,5.0,2.0,3.1535156250000003,256.0
Justin Wyss-Gallifent,MATH206,2013,spring,5.0,1.0,3.3363970588235294,272.0
Justin Wyss-Gallifent,MATH206,2014,fall,5.0,1.0,3.8140877598152425,433.0
Justin Wyss-Gallifent,MATH206,2015,winter,5.0,1.0,,
Justin Wyss-Gallifent,MATH206,2018,spring,5.0,1.0,3.9,446.0
Justin Wyss-Gallifent,MATH206,2019,fall,5.0,3.0,3.8551558752997606,417.0
Justin Wyss-Gallifent,MATH206,2019,spring,5.0,1.0,3.883402489626556,482.0
Justin Wyss-Gallifent,MATH206,2019,winter,4.0,1.0,,
Justin Wyss-Gallifent,MATH206,2020,spring,5.0,1.0,3.756713426853707,499.0
Justin Wyss-Gallifent,MATH206,2020,winter,5.0,1.0,,
Justin Wyss-Gallifent,MATH206,2021,summer,5.0,1.0,,
Justin Wyss-Gallifent,MATH206,2021,winter,5.0,3.0,,
Justin Wyss-Gallifent,MATH206,2022,fall,4.4,5.0,3.578018575851394,323.0
Justin Wyss-Gallifent,MATH206,2022,spring,5.0,2.0,3.8561881188118816,404.0
Justin Wyss-Gallifent,MATH206,2022,summer,5.0,1.0,,
Justin Wyss-Gallifent,MATH206,2023,spring,5.0,1.0,,
Justin Wyss-Gallifent,MATH206,2023,winter,5.0,2.0,,
Justin Wyss-Gallifent,MATH220,2008,fall,5.0,1.0,,
Justin Wyss-Gallifent,MATH220,2009,spring,5.0,1.0,,
Justin Wyss-Gallifent,MATH220,2009,winter,5.0,1.0,,
Justin Wyss-Gallifent,MATH220,2010,fall,5.0,2.0,,
Justin Wyss-Gallifent,MATH220,2011,spring,5.0,2.0,,
Justin Wyss-Gallifent,MATH221,2007,fall,5.0,1.0,,
Justin Wyss-Gallifent,MATH221,2008,spring,5.0,1.0,,
Justin Wyss-Gallifent,MATH221,2008,winter,4.0,1.0,,
Justin Wyss-Gallifent,MATH221,2011,fall,5.0,1.0,,
Justin Wyss-Gallifent,MATH240,2007,fall,5.0,1.0,,
Justin Wyss-Gallifent,MATH240,2008,fall,5.0,1.0,,
Justin Wyss-Gallifent,MATH240,2008,spring,5.0,5.0,,
Justin Wyss-Gallifent,MATH240,2008,summer,5.0,1.0,,
Justin Wyss-Gallifent,MATH240,2010,fall,5.0,1.0,,
Justin Wyss-Gallifent,MATH241,2008,fall,5.0,4.0,,
Justin Wyss-Gallifent,MATH241,2011,fall,5.0,3.0,,
Justin Wyss-Gallifent,MATH241,2011,spring,5.0,5.0,,
Justin Wyss-Gallifent,MATH241,2011,summer,5.0,3.0,,
Justin Wyss-Gallifent,MATH241,2012,fall,5.0,2.0,2.9269406392694064,219.0
Justin Wyss-Gallifent,MATH241,2012,winter,5.0,1.0,,
Justin Wyss-Gallifent,MATH241,2013,spring,5.0,2.0,2.9786516853932588,178.0
Justin Wyss-Gallifent,MATH241,2014,fall,5.0,1.0,3.235357142857143,280.0
Justin Wyss-Gallifent,MATH241,2014,spring,5.0,1.0,2.962637362637362,273.0
Justin Wyss-Gallifent,MATH241,2014,summer,5.0,1.0,,
Justin Wyss-Gallifent,MATH241,2015,spring,5.0,1.0,2.882905982905983,117.0
Justin Wyss-Gallifent,MATH241,2015,summer,5.0,1.0,,
Justin Wyss-Gallifent,MATH241,2015,winter,5.0,1.0,,
Justin Wyss-Gallifent,MATH241,2017,fall,5.0,1.0,3.0231111111111115,225.0
Justin Wyss-Gallifent,MATH241,2019,fall,5.0,2.0,3.4185185185185185,216.0
Justin Wyss-Gallifent,MATH241,2019,spring,5.0,2.0,2.9059907834101377,217.0
Justin Wyss-Gallifent,MATH241,2020,fall,5.0,3.0,3.4548192771084345,166.0
Justin Wyss-Gallifent,MATH241,2020,spring,5.0,2.0,3.7453237410071942,139.0
Justin Wyss-Gallifent,MATH241,2020,winter,5.0,1.0,,
Justin Wyss-Gallifent,MATH241,2021,fall,5.0,2.0,2.9134146341463407,164.0
Justin Wyss-Gallifent,MATH241,2021,spring,5.0,2.0,3.353846153846154,143.0
Justin Wyss-Gallifent,MATH241,2021,winter,5.0,1.0,,
Justin Wyss-Gallifent,MATH241,2022,fall,5.0,6.0,3.0812500000000003,32.0
Justin Wyss-Gallifent,MATH241,2022,spring,4.571428571428571,7.0,3.3165680473372783,169.0
