name,course,slug,average_rating,num_ratings
ISABEL LLOYD,ENES100A,lloyd_isabel,2.0,1.0
ISABEL LLOYD,ENES100,lloyd_isabel,1.75,4.0
ISABELLE GOURNAY,HONR278F,gournay,1.0,2.0
IVAN RAMOS,WMST298N,ramos_ivan,5.0,1.0
JACK BLANCHARD,PSYC353,blanchard,4.0,2.0
JACKELYN ROSHWALB,ENES100,roshwalb,3.75,4.0
JACKSON HOPPER,MATH113,hopper,2.0,4.0
JACKY CHONG,MATH246,chong,5.0,3.0
JACLYN BRUNER,COMM107,bruner,4.666666666666667,3.0
JACOB BEDROSSIAN,MATH410,bedrossian,5.0,3.0
JACQUELINE PARTIDA,AMST101,partida,5.0,1.0
JACQUELINE STONE,MATH113,stone_jacqueline,4.818181818181818,11.0
JACQUELINE WALLEN,FMSC432,wallen,3.0,2.0
JACQUELYN MEISEL,CMSC423,meisel,2.6666666666666665,6.0
JADE OLSON,COMM398O,olson_jade,5.0,2.0
JADE OLSON,COMM469,olson_jade,5.0,1.0
JADE OLSON,COMM330,olson_jade,5.0,1.0
JADE OLSON,COMM107,olson_jade,5.0,4.0
JADE OLSON,COMM200,olson_jade,3.0,1.0
JAIME MADDEN,LGBT200,madden_jaime,5.0,3.0
JAKOB HULTGREN,MATH135,hultgren_jakob,4.4,5.0
JAKOB HULTGREN,MATH141,hultgren_jakob,3.0,2.0
JAKOVS BORODECKIS,GERM203,borodeckis,5.0,1.0
JAMES ARCHSMITH,AREC380,archsmith,5.0,2.0
JAMES ARCHSMITH,HNUH258A,archsmith,1.6666666666666667,3.0
JAMES BADER,GEOL110,bader,4.75,4.0
JAMES BUTLER,HLTH140,butler_james,5.0,5.0
JAMES BUTLER,HLTH391,butler_james,5.0,1.0
JAMES CONWAY,MATH120,conway_james,4.857142857142857,7.0
JAMES CONWAY,MATH140,conway_james,4.0,1.0
JAMES CONWAY,MATH141,conway_james,5.0,1.0
JAMES CONWAY,STAT400,conway_james,3.4285714285714284,7.0
JAMES CULVER,HONR269V,culver,5.0,2.0
JAMES DRAKE,PHYS721,drake_james,5.0,1.0
JAMES DRAKE,PHYS272,drake_james,5.0,1.0
JAMES DUNCAN,ENES221,duncan_james,3.0,3.0
JAMES DUNCAN,ENME331,duncan_james,1.3333333333333333,3.0
JAMES FARQUHAR,GEOL124,farquhar,1.75,4.0
JAMES FARQUHAR,GEOL444,farquhar,3.0,1.0
JAMES FRY,HONR249E,fry_james,5.0,2.0
JAMES FRY,HONR278R,fry_james,5.0,1.0
JAMES GAO,HIST285,gao_james,4.5,2.0
JAMES GIMPEL,GVPT423,gimpel,4.5,2.0
JAMES GIMPEL,GVPT423H,gimpel,4.0,1.0
JAMES GLASS,GVPT105S,glass,3.0,1.0
JAMES GLASS,GVPT241,glass,3.875,8.0
JAMES GLASS,GVPT449F,glass,3.0,1.0
JAMES GREEN,ENES464,green_james,1.0,1.0
JAMES GREEN,ENES461,green_james,2.875,8.0
JAMES GREEN,ENES210,green_james,3.4615384615384617,26.0
JAMES GREEN,ENES140,green_james,2.806451612903226,31.0
JAMES GREEN,ENES460,green_james,2.5,4.0
JAMES HAGBERG,KNES260,hagberg,2.0,1.0
JAMES HAGBERG,KNES497,hagberg,5.0,1.0
JAMES HANSON,MATH246,hanson_james,2.142857142857143,7.0
JAMES HANSON,MATH445,hanson_james,2.0,1.0
JAMES HANSON,MATH461,hanson_james,4.5,2.0
JAMES HUNT,ASTR100,hunt_james,5.0,3.0
JAMES MAFFIE,HIST429N,maffie,4.0,1.0
JAMES MCKINNEY,BMGT326,mckinney_james,4.0,1.0
JAMES MCKINNEY,BMGT422,mckinney_james,2.84,25.0
JAMES MCKINNEY,BMGT428C,mckinney_james,5.0,1.0
JAMES MILKE,ENFP440,milke,5.0,1.0
JAMES PURTILO,CMSC132H,purtilo,5.0,1.0
JAMES PURTILO,CMSC435,purtilo,1.6666666666666667,9.0
JAMES RAINBOLT,CHEM135,rainbolt_james,4.5,14.0
JAMES RAINBOLT,CHEM231,rainbolt_james,1.3333333333333333,3.0
JAMES RANKIN,AMST298Q,rankin,5.0,1.0
JAMES REGGIA,CMSC289I,reggia,5.0,3.0
JAMES REGGIA,CMSC421,reggia,3.3333333333333335,6.0
JAMES REGGIA,CMSC422,reggia,5.0,1.0
JAMES SCHAFER,MATH340,schafer,5.0,1.0
JAMES SCHAFER,MATH403,schafer,2.5,4.0
JAMES SCHAFER,MATH404,schafer,4.0,1.0
JAMES SCHAFER,MATH405,schafer,5.0,1.0
JAMES SEWARD,BUFN712,seward_james,5.0,1.0
JAMES SPINA,BMGT364,spina_james,5.0,1.0
JAMES SPINA,BMGT360,spina_james,4.2,10.0
JAMES SPINA,BMGT495,spina_james,3.0,3.0
JAMIE TREVITT,EPIB315,trevitt,1.0,1.0
JAMIE TREVITT,EPIB301,trevitt,3.0,2.0
JAMIE TREVITT,SPHL602,trevitt,5.0,1.0
JAMISON KANTOR,ENGL211,kantor,2.0,1.0
JAN PESZEK,MATH401,peszek,5.0,1.0
JANA REHAK,ANTH266,rehak,4.6,5.0
JANDELYN PLANE,CMSC106,plane_jandelyn,5.0,1.0
JANDELYN PLANE,CMSC122,plane_jandelyn,2.3333333333333335,3.0
JANDELYN PLANE,CMSC131,plane_jandelyn,2.7083333333333335,24.0
JANDELYN PLANE,CMSC216,plane_jandelyn,3.75,4.0
JANDELYN PLANE,CMSC250,plane_jandelyn,5.0,1.0
JANDELYN PLANE,HACS100,plane_jandelyn,4.0,1.0
JANE DONAWERTH,ENGL301,donawerth,4.0,1.0
JANE DONAWERTH,ENGL348C,donawerth,5.0,1.0
JANELLE WONG,AMST290,wong_janelle,5.0,1.0
JANICE REUTT-ROBEY,CHEM135,reutt-robey,1.8,5.0
JANICE REUTT-ROBEY,CHEM146,reutt-robey,2.5,2.0
JANICE REUTT-ROBEY,CHEM482,reutt-robey,2.0,1.0
JANNA BIANCHINI,HIST330,bianchini,5.0,3.0
JANNA BIANCHINI,HIST331,bianchini,3.5,2.0
JANNA BIANCHINI,HIST289A,bianchini,3.0,4.0
JANNA SOEDER,COMM107,soeder,4.571428571428571,7.0
JANNAH FUSENIG,EDHD201,fusenig,5.0,3.0
JANNAH FUSENIG,EDHD460,fusenig,5.0,1.0
JARED NOVICK,HESP214,novick,5.0,2.0
JARED NOVICK,HNUH278A,novick,5.0,3.0
JARED NOVICK,HONR279Y,novick,5.0,1.0
JARRED YOUNG,ENES102,young_jarred,4.636363636363637,11.0
JARRED YOUNG,ENES100,young_jarred,5.0,1.0
JARRED YOUNG,ENES113,young_jarred,3.0,2.0
JARRED YOUNG,ENES232,young_jarred,3.5,4.0
JASON ASTON,INST408V,aston_jason,5.0,3.0
JASON ASTON,INST466,aston_jason,5.0,1.0
JASON BARON,INST153,baron_jason,5.0,3.0
JASON BLAZAKIS,BSST338V,blazakis,5.0,2.0
JASON CHOW,EDSP470,chow_jason,4.0,1.0
JASON FARMAN,HDCC105,farman,4.666666666666667,3.0
JASON FILIPPOU,CMSC420,filippou,4.25,4.0
JASON FILIPPOU,CMSC250,filippou,3.933333333333333,30.0
JASON FILIPPOU,CMSC389E,filippou,5.0,1.0
JASON KAHN,CHEM271,kahn_jason,3.24,25.0
JASON KAHN,CHEM277,kahn_jason,4.0,1.0
JASON KUO,ARTH290,kuo,3.5,2.0
JASON NICHOLS,AASP100,nichols_jason,2.4705882352941178,17.0
JASON RUDY,ENGL359A,rudy,3.0,2.0
JASON RUDY,ENGL422,rudy,3.0,1.0
JASON RUDY,ENGL479C,rudy,1.0,1.0
JASON SCHULTZ,MATH120,schultz_jason,5.0,7.0
JAVIER DELGADO,MATH401,delgado,5.0,1.0
JAVONNI MCGLAURIN,HGLO100,mcglaurin,5.0,1.0
JAY GOLDSTEIN,KNES350,goldstein_jay,2.6666666666666665,3.0
JAY GOLDSTEIN,KNES457,goldstein_jay,2.0,1.0
JAY SMITH,HEIP144,smith_jay,5.0,1.0
JAY WILCOX,ENGL395,wilcox_jay,5.0,1.0
JAY WILCOX,ENGL394,wilcox_jay,5.0,1.0
JEAN MCGLOIN,CCJS105,mcgloin,3.0,2.0
JEANNE HANNA,ANTH263,hanna_jeanne,5.0,3.0
JEANNETTE IANNACONE,COMM107,iannacone,5.0,2.0
JEANNETTE SCHOLLAERT,ENGL250,schollaert,5.0,3.0
JEFF MAYNOR,KNES289L,maynor,3.6666666666666665,3.0
JEFF MILLER,BMGT110,miller_jeff,4.0,22.0
JEFF MILLER,BMGT110S,miller_jeff,5.0,6.0
JEFF MILLER,BMGT289I,miller_jeff,3.8260869565217392,23.0
JEFF MILLER,BMGT372,miller_jeff,4.181818181818182,11.0
JEFFERY DAVIS,CHEM231,davis_jeffery,5.0,1.0
JEFFERY DAVIS,CHEM237,davis_jeffery,5.0,4.0
JEFFERY DAVIS,CHEM241,davis_jeffery,4.730769230769231,26.0
JEFFERY DAVIS,CHEM247,davis_jeffery,4.0,1.0
JEFFREY ADAMS,MATH456,adams_jeffrey,5.0,1.0
JEFFREY ADAMS,MATH475,adams_jeffrey,5.0,1.0
JEFFREY ADAMS,MATH405,adams_jeffrey,5.0,3.0
JEFFREY ADAMS,CMSC456,adams_jeffrey,5.0,1.0
JEFFREY ADAMS,MATH310,adams_jeffrey,3.0,1.0
JEFFREY ADAMS,MATH401,adams_jeffrey,2.0,1.0
JEFFREY BEANS,KNES320,beans,1.0,5.0
JEFFREY COSTER,HIST201,coster_jeffrey,5.0,2.0
JEFFREY DESTEFANO,BSCI437,destefano_jeffrey,3.0,1.0
JEFFREY FOSTER,CMSC330,foster,4.333333333333333,6.0
JEFFREY FOSTER,CMSC430,foster,5.0,2.0
JEFFREY HENRIKSON,AOSC123,henrikson,5.0,2.0
JEFFREY HENRIKSON,AOSC200,henrikson,4.818181818181818,22.0
JEFFREY HENRIKSON,AOSC247,henrikson,5.0,2.0
JEFFREY HENRIKSON,AOSC652,henrikson,5.0,1.0
JEFFREY HERF,HIST419M,herf,5.0,3.0
JEFFREY HERF,HIST428Z,herf,5.0,1.0
JEFFREY HERF,HIST240,herf,5.0,2.0
JEFFREY HERF,HIST415,herf,5.0,1.0
JEFFREY HERRMANN,ENME426,herrmann,4.5,2.0
JEFFREY HERRMANN,ENME607,herrmann,3.0,2.0
JEFFREY KUDISCH,BMGT360,kudisch,5.0,1.0
JEFFREY LIDZ,LING444,lidz,4.666666666666667,3.0
JEFFREY LUCAS,SOCY230,lucas_jeffrey,5.0,4.0
JEFFREY MILTON,BMGT417,milton_jeffrey,5.0,1.0
JEFFREY MILTON,BMGT323,milton_jeffrey,3.0,3.0
JEFFREY MUND,BMGT110F,mund,4.416666666666667,24.0
JEFFREY PARSELLS-JOHNSON,SOCY100,parsells-johnson_jeffrey,2.0,1.0
JEFFREY PARSELLS-JOHNSON,SOCY105,parsells-johnson_jeffrey,1.9,10.0
JEFFREY PARSELLS-JOHNSON,SOCY224,parsells-johnson_jeffrey,5.0,1.0
JENNA BECKWITH,HLTH377,beckwith_jenna,5.0,1.0
JENNIE LEE-KIM,EDHD320,lee-kim,5.0,3.0
JENNIE PHILLIPS,KNES289W,phillips_jennie,5.0,1.0
JENNIFER AMILIVIA,EDSP211,amilivia,3.0,1.0
JENNIFER ASHLOCK,SOCY335,ashlock_jennifer,4.0,2.0
JENNIFER GERSHBERG,BMGT380,gershberg,3.0,7.0
JENNIFER GOLBECK,INFM289I,golbeck,5.0,1.0
JENNIFER GOLBECK,INST155,golbeck,3.3333333333333335,6.0
JENNIFER GOLBECK,INST462,golbeck,3.0,1.0
JENNIFER GOLBECK,INST673,golbeck,5.0,1.0
JENNIFER GUNNULFSEN,ENST233,gunnulfsen,4.0,3.0
JENNIFER MANLY,CMSC122,manly,5.0,8.0
JENNIFER PROCTOR,INST126,proctor,4.0,1.0
JENNIFER RING,THET285,ring_jennifer,5.0,2.0
JENNIFER WALLACE,GVPT282,wallace,2.0,2.0
JENNIFER WALLACE,GVPT605,wallace,5.0,1.0
JENNIFER WESSEL,PSYC221,wessel,5.0,1.0
JEREMIAH TILLMAN,PHIL341,tillman_jeremiah,4.0,1.0
JEREMY GROSSMAN,COMM107,grossman_jeremy,5.0,8.0
JEREMY KUNKEL,ARTT200,kunkel_jeremy,5.0,1.0
JEREMY KUNKEL,ARTT100,kunkel_jeremy,5.0,1.0
JEREMY SIMMONS,HIST325,simmons_jeremy,2.0,2.0
JEREMY SIMMONS,HIST339R,simmons_jeremy,5.0,1.0
JERMAIN MCDERMOTT,MATH113,mcdermott_jermain,4.0,1.0
JERROLD LEVINSON,PHIL230,levinson,3.0,2.0
JERROLD LEVINSON,PHIL233,levinson,4.0,1.0
JERRY SEMPER,AASP441,semper,4.6,5.0
JERRY WU,ENEE244,wu_jerry,3.857142857142857,7.0
JERRY WU,ENEE245,wu_jerry,2.3333333333333335,3.0
JERRY WU,ENPM617,wu_jerry,3.0,1.0
JERRY ZREMSKI,JOUR320,zremski,5.0,1.0
JESSE BROOKS,ENGL398V,brooks_jesse,5.0,2.0
JESSE KLEIN,INST462,klein_jesse,5.0,1.0
JESSICA GRIMMER,MUSC205,grimmer_jessica,3.875,8.0
JESSICA LU,HDCC105,lu_jessica,3.0,4.0
JESSICA MATHIASON,WGSS319D,mathiason,5.0,1.0
JESSICA MATHIASON,WGSS290,mathiason,4.0,2.0
JESSICA MCKECHNIE,HNUH268Y,mckechnie,5.0,1.0
JESSICA MILLER,CCJS225,miller_jessica,5.0,1.0
JESSICA MILLER,CCJS325,miller_jessica,4.0,1.0
JESSICA MORABITO,CCJS105,morabito,3.4545454545454546,11.0
JESSICA MORABITO,CCJS225,morabito,4.666666666666667,3.0
JESSICA MORABITO,CCJS325,morabito,1.0,2.0
JESSICA MORABITO,CCJS342,morabito,4.0,2.0
JESSICA MORABITO,CCJS450,morabito,3.3333333333333335,3.0
JESSICA O'HARA,FIRE280,o'hara,5.0,1.0
JESSICA O'HARA,FIRE298,o'hara,5.0,1.0
JESSICA ROFFE,EDCP108C,roffe,5.0,1.0
JESSICA SUNSHINE,ASTR100,sunshine,5.0,5.0
JESSICA SUNSHINE,ASTR220,sunshine,4.0,2.0
JESSICA SUNSHINE,ASTR430,sunshine,5.0,1.0
JESSICA VITAK,INST366,vitak,5.0,1.0
JIA ZHENG,HESI217,zheng_jia,5.0,1.0
JIAN WANG,BSCI337,wang_jian,1.0,1.0
JIAN XU,STAT410,xu_jian_lun,4.0,3.0
JIAN XU,STAT420,xu_jian_lun,5.0,1.0
JIANHUA ZHU,PLSC201,zhu_jianhua,5.0,1.0
JIANHUA ZHU,PLSC400,zhu_jianhua,5.0,1.0
JIAWEN ZHANG,COMM107,zhang_jiawen,5.0,1.0
JIE ZHANG,BMGT353,zhang_jie,4.5,8.0
JIM GOLDEN,COMM107,golden_jim,2.5625,16.0
JINGREN CHI,MATH140,chi_jingren,1.1666666666666667,6.0
JINGREN CHI,MATH141,chi_jingren,2.5,4.0
JINMING XUE,BMGT448G,xue_jinming,1.0,1.0
JINWOO LEE,BCHM461,lee_jinwoo,1.5,2.0
JO BARNHART,INAG110,barnhart,5.0,3.0
JOAN KAHN,SOCY335,kahn_joan,2.5,4.0
JOAN MOONEY,ENGL393,mooney,1.0,3.0
JOANN PROSSER,PSYC432,prosser,3.0,1.0
JOANNA GOGER,ENSP102,goger,5.0,6.0
JOANNA GOGER,ENSP330,goger,5.0,1.0
JOANNA GOGER,ENSP400,goger,4.5,2.0
JOANNIE TREMBLAY-BOIRE,PLCY388D,tremblay-boire,2.0,1.0
JOCELYN COATES,WGSS250,coates_jocelyn,5.0,4.0
JOCELYN COATES,WMST250,coates_jocelyn,5.0,2.0
JOCELYN MENECIO,MATH113,menecio,1.3333333333333333,3.0
JOCELYN MENECIO,MATH115,menecio,2.6666666666666665,6.0
JOEL CHAN,INST126,chan_joel,5.0,5.0
JOEL COHEN,MATH403,cohen_joel,2.0,3.0
JOEL COHEN,MATH402,cohen_joel,2.0,1.0
JOEL COHEN,MATH340,cohen_joel,1.0,2.0
JOEL COHEN,MATH406,cohen_joel,3.5,6.0
JOEL COHEN,MATH131,cohen_joel,3.0,2.0
JOEL COHEN,MATH130,cohen_joel,1.0,2.0
JOEL COHEN,MATH220,cohen_joel,2.0,2.0
JOEL MILLER,TLPL250,miller_joel,5.0,1.0
JOEL SIMMONS,GVPT459D,simmons_joel,4.0,1.0
JOELLE PRESSON,BSCI103,presson,4.666666666666667,3.0
JOELLE PRESSON,BSCI150,presson,5.0,3.0
JOELLE PRESSON,BSCI189I,presson,3.2857142857142856,7.0
JOEY BROWN,SOCY100,brown_joey,5.0,1.0
JOHAN LARSSON,ENME202,larsson,5.0,1.0
JOHANNA BIRNIR,GVPT100,birnir,2.3333333333333335,9.0
JOHANNA BIRNIR,GVPT201,birnir,2.8,5.0
JOHN ALOIMONOS,CMSC250,aloimonos,4.333333333333333,3.0
JOHN ALOIMONOS,CMSC426,aloimonos,2.5714285714285716,7.0
JOHN AUCHARD,ENGL241,auchard,4.153846153846154,13.0
JOHN AUCHARD,ENGL432,auchard,5.0,2.0
JOHN BONO,BUDT704,bono,3.0,1.0
JOHN BONO,BMGT402,bono,2.888888888888889,9.0
JOHN BONO,BMGT404,bono,5.0,1.0
JOHN BONO,BMGT302,bono,4.363636363636363,11.0
JOHN BONO,BMGT301,bono,5.0,1.0
JOHN BROWN,PHIL332,brown_john,1.0,1.0
JOHN BUCHNER,BSCI223,buchner,3.2,5.0
JOHN BUCHNER,BSCI283,buchner,5.0,1.0
JOHN CABLE,ENCE662,cable,2.5,2.0
JOHN CARLSON,HONR217,carlson_john,3.2857142857142856,14.0
JOHN CARLSON,HONR219Z,carlson_john,3.0,1.0
JOHN CHAO,ECON423,chao_john,4.0,2.0
JOHN CUMINGS,ENES100,cumings,3.0,4.0
JOHN CUMINGS,ENMA441,cumings,4.0,1.0
JOHN DICKERSON,CMSC320,dickerson_john,3.7142857142857144,14.0
JOHN DICKERSON,CMSC389K,dickerson_john,4.0,1.0
JOHN FISHER,BIOE340,fisher_john,2.5,8.0
JOHN FOURKAS,CHEM276,fourkas,5.0,1.0
JOHN HORTY,PHIL370,horty,5.0,1.0
JOHN LAUB,HONR218W,laub_john,4.333333333333333,3.0
JOHN MACINTOSH,ENGL101,macintosh,4.857142857142857,7.0
JOHN MACINTOSH,ENGL301,macintosh,5.0,1.0
JOHN MATTHEWS,ENGL390,matthews_john,1.0,2.0
JOHN MATTHEWS,ENGL395,matthews_john,5.0,1.0
JOHN MCCAULEY,GVPT289L,mccauley_john,5.0,1.0
JOHN MCCAULEY,GVPT354,mccauley_john,5.0,1.0
JOHN MCGAHAGAN,HACS408M,mcgahagan,5.0,2.0
JOHN MERCK,CPSG100,merck,5.0,1.0
JOHN MERCK,CPSG101,merck,5.0,1.0
JOHN MERCK,CPSG200,merck,5.0,2.0
JOHN MERCK,GEOL212,merck,5.0,1.0
JOHN MERCK,GEOL331,merck,5.0,1.0
JOHN MILLSON,STAT400,millson,4.0,20.0
JOHN NERI,ECON330,neri,3.5277777777777777,36.0
JOHN NERI,ECON201,neri,3.25,8.0
JOHN NERI,ECON305,neri,3.2,20.0
JOHN ONDOV,CHEM131,ondov,2.2142857142857144,14.0
JOHN ONDOV,CHEM135,ondov,2.375,8.0
JOHN ONDOV,CHEM271,ondov,5.0,4.0
JOHN ONDOV,CHEM474,ondov,4.0,1.0
JOHN PEASE,SOCY100,pease,4.333333333333333,12.0
JOHN PEASE,SOCY200,pease,4.0,2.0
JOHN QUAH,MATH120,quah,1.4,5.0
JOHN QUAH,MATH141,quah,1.0,3.0
JOHN RENDEIRO,ENGL101,rendeiro,4.9,10.0
JOHN SABELHAUS,ECON401,sabelhaus,4.5,2.0
JOHN SHEA,ECON201,shea_john,4.225,40.0
JOHN SHEA,ECON330,shea_john,5.0,1.0
JOHN WALLIS,ECON312,wallis,3.0,2.0
JOHN WALLIS,ECON412,wallis,5.0,1.0
JOHN WALLIS,ECON311,wallis,3.9285714285714284,14.0
JOHNPIERRE PAGLIONE,PHYS199M,paglione,5.0,1.0
JON CROCKER,BMGT110L,crocker_jon,5.0,2.0
JON CROCKER,BMGT380,crocker_jon,5.0,3.0
JON SUMIDA,HIST224,sumida,4.333333333333333,9.0
JON SUMIDA,HIST225,sumida,4.666666666666667,3.0
JONATHAN ABERMAN,BMGT289E,aberman,1.0,1.0
JONATHAN ABERMAN,BMGT495,aberman,5.0,3.0
JONATHAN AUERBACH,ENGL313,auerbach,4.0,1.0
JONATHAN AUERBACH,ENGL344,auerbach,4.0,2.0
JONATHAN DINMAN,BSCI437,dinman,5.0,5.0
JONATHAN ENGLAND,AASP100H,england,5.0,5.0
JONATHAN ENGLAND,AASP101,england,5.0,2.0
JONATHAN ENGLAND,AASP100,england,4.777777777777778,9.0
JONATHAN ENGLAND,AASP498W,england,5.0,2.0
JONATHAN FERNANDES,STAT420,fernandes,3.0,2.0
JONATHAN FERNANDES,SURV410,fernandes,5.0,1.0
JONATHAN FERNANDES,STAT410,fernandes,5.0,3.0
JONATHAN FERNANDES,STAT400,fernandes,4.25,24.0
JONATHAN FERNANDES,STAT401,fernandes,5.0,1.0
JONATHAN FERNANDES,MATH461,fernandes,5.0,3.0
JONATHAN FERNANDES,MATH141,fernandes,3.3214285714285716,28.0
JONATHAN GOODSON,FIRE198,goodson_jonathan,5.0,1.0
JONATHAN KATZ,CMSC414,katz_jonathan,4.0,1.0
JONATHAN KATZ,CMSC451,katz_jonathan,3.3333333333333335,6.0
JONATHAN KATZ,CMSC456,katz_jonathan,4.333333333333333,3.0
JONATHAN LEACH,COMM107,leach,5.0,4.0
JONATHAN MOHR,PSYC200,mohr,5.0,2.0
JONATHAN REYES,AAST233,reyes_jonathan,4.0,1.0
JONATHAN REYES,ENGL101,reyes_jonathan,5.0,2.0
JONATHAN RICK,ENGL394,rick_jonathan,5.0,6.0
JONATHAN ROSENBERG,MATH603,rosenberg_jonathan,5.0,1.0
JONATHAN ROSENBERG,MATH406,rosenberg_jonathan,2.0,1.0
JONATHAN ROSENBERG,MATH246,rosenberg_jonathan,3.0,1.0
JONATHAN ROSENBERG,MATH241,rosenberg_jonathan,2.3333333333333335,24.0
JONATHAN ROSENBERG,MATH141H,rosenberg_jonathan,1.0,1.0
JONATHAN ROSENBERG,MATH141,rosenberg_jonathan,3.090909090909091,11.0
JONATHAN ROSENBERG,MATH241H,rosenberg_jonathan,3.0,2.0
JONATHAN SIMON,ENEE222,simon_jonathan,3.5,2.0
JONATHAN SIMON,ENEE322,simon_jonathan,5.0,2.0
JONELLE WALKER,THET285,walker_jonelle,2.0,1.0
JORDAN EALEY,THET294,ealey_jordan,5.0,2.0
JORDAN GOODMAN,PHYS105,goodman_jordan,4.0,2.0
JORDAN GOODMAN,PHYS106,goodman_jordan,3.6666666666666665,3.0
JORDAN YING,CMSC726,ying,4.0,1.0
JORGE BAYAS,SPAN203,bayas,4.0,1.0
JORGE BILBAO,AREC200,bilbao,5.0,1.0
JOSE ARANDA-ESPINOZA,BIOE689M,aranda-espinoza,1.0,1.0
JOSE ARANDA-ESPINOZA,BIOE371,aranda-espinoza,2.3333333333333335,9.0
JOSE ARANDA-ESPINOZA,BIOE332,aranda-espinoza,1.0,3.0
JOSE ARANDA-ESPINOZA,BIOE232,aranda-espinoza,2.0,3.0
JOSE ARANDA-ESPINOZA,BIOE121,aranda-espinoza,5.0,1.0
JOSE CALDERON,CMSC216,calderon_jose,4.769230769230769,13.0
JOSE CALDERON,CMSC320,calderon_jose,4.666666666666667,6.0
JOSE CALDERON,CMSC330,calderon_jose,4.142857142857143,14.0
JOSE CALDERON,CMSC430,calderon_jose,5.0,9.0
JOSE CALDERON,CMSC433,calderon_jose,5.0,1.0
JOSE CALDERON,HDCC106,calderon_jose,5.0,1.0
JOSE NAHARRO-CALDERON,SPAN333,naharro-calderon,5.0,2.0
JOSE ORTIZ,HESP120,ortiz_jose,5.0,1.0
JOSE SUAREZ,ENES190H,suarez,5.0,1.0
JOSE SUAREZ,BMGT463,suarez,5.0,1.0
JOSE SUAREZ,ENES390H,suarez,3.5,2.0
JOSE SUAREZ,BMGT364,suarez,1.5,4.0
JOSE SUAREZ,BMGT363,suarez,3.6666666666666665,3.0
JOSE SUAREZ,BMGT390H,suarez,3.4,5.0
JOSE TEIXEIRA,BMGT461M,teixeira_jose,3.5,2.0
JOSEPH ANGELELLA,ENGL272,angelella,5.0,1.0
JOSEPH ANGELELLA,ENGL395,angelella,5.0,4.0
JOSEPH BAILEY,ENES190H,bailey_joseph,5.0,2.0
JOSEPH BAILEY,BUSI622,bailey_joseph,5.0,1.0
JOSEPH BAILEY,BMGT490H,bailey_joseph,1.0,1.0
JOSEPH BAILEY,BMGT438A,bailey_joseph,5.0,1.0
JOSEPH BAILEY,BMGT190H,bailey_joseph,5.0,1.0
JOSEPH BAILEY,BMGT390H,bailey_joseph,4.0,1.0
JOSEPH FALVO,ITAL103,falvo,5.0,1.0
JOSEPH FALVO,ITAL204,falvo,3.6666666666666665,3.0
JOSEPH FALVO,ITAL473,falvo,5.0,1.0
JOSEPH JAJA,ENEE633,jaja,5.0,1.0
JOSEPH JAJA,ENEE436,jaja,1.0,1.0
JOSEPH MCCALEB,EDCI246,mccaleb,5.0,1.0
JOSEPH PERFETTI,BMGT443,perfetti,4.615384615384615,13.0
JOSEPH RICHARDSON,AASP499T,richardson_joseph,4.0,2.0
JOSEPH WAPPEL,ENGL395,wappel,4.5,2.0
JOSEPH WILLIAMS,ARCH225,williams_joseph,3.3333333333333335,3.0
JOSH ALVIZU,GERM322,alvizu,2.0,1.0
JOSHUA BRULE,CMSC421,brule,5.0,2.0
JOSHUA BUURSMA,ENGL393,buursma,5.0,1.0
JOSHUA JAFFE,EDHD230,jaffe_joshua,5.0,2.0
JOSHUA LINN,AREC456,linn_joshua,5.0,1.0
JOSHUA RADICE,ENME361,radice,5.0,3.0
JOSHUA SHANNON,ARTH265,shannon,4.666666666666667,3.0
JOSHUA SINGER,BSCI440,singer_joshua,2.0,5.0
JOSHUA SINGER,BSCI450,singer_joshua,2.5,2.0
JOSHUA WEINER,ENGL289P,weiner_joshua,5.0,1.0
JOSHUA WEISS,ENGL101,weiss,4.666666666666667,3.0
JOSHUA WEISS,ENGL101C,weiss,5.0,1.0
JOSHUA WEISS,ENGL101S,weiss,4.0,1.0
JOWITA WYSZOMIRSKA,ARTT110,wyszomirska,4.0,1.0
JOYCE GARCZYNSKI,INST201,garczynski,5.0,2.0
JUAN QUINTERO-HERENCIA,SPAN363,quintero-herencia,4.0,2.0
JUAN URIAGEREKA,LING272,uriagereka,5.0,1.0
JUAN URIAGEREKA,LING312,uriagereka,2.0,1.0
JUDD NELSON,BSCI105,nelson_judd,4.32258064516129,31.0
JUDD NELSON,BSCI105S,nelson_judd,2.0,1.0
JUDITH FREIDENBERG,ANTH472,freidenberg,5.0,1.0
JUDITH GEBHARDT,PSYC361,gebhardt,5.0,2.0
JUDITH HALLETT,HONR229O,hallett,5.0,2.0
JUDITH HALLETT,LATN302,hallett,5.0,1.0
JUDITH HELLERSTEIN,ECON200,hellerstein,4.0,1.0
JUDITH HELLERSTEIN,ECON326,hellerstein,4.0,1.0
JUDITH HELLERSTEIN,ECON470,hellerstein,4.666666666666667,3.0
JUDITH TENNEY,COMM472,tenney,1.0,1.0
JUDITH TENNEY,COMM424,tenney,4.0,1.0
JUDITH TENNEY,COMM398C,tenney,4.0,2.0
JULIA BRODSKY,ASTR380,brodsky_julia,5.0,1.0
JULIA CHUANG,SOCY100,chuang,1.0,5.0
JULIANA MEERTEN,EDHD460,meerten_van_juliana,5.0,1.0
JULIANNE MEERTEN,EDHD201,meerten,5.0,1.0
JULIE DABERKOW,MATH107,daberkow,4.666666666666667,3.0
